hgnc_id	tsgene	oncogene	cancer_max_rank
HGNC:4597	FALSE	FALSE	0.817995
HGNC:4599	FALSE	FALSE	0.539332
HGNC:4602	FALSE	TRUE	0.738817
HGNC:4609	FALSE	FALSE	0.698201
HGNC:4616	FALSE	FALSE	0.764967
HGNC:4617	FALSE	FALSE	0.834961
HGNC:4620	FALSE	FALSE	0.683753
HGNC:4623	FALSE	FALSE	0.962982
HGNC:4643	FALSE	FALSE	0.511528
HGNC:7329	TRUE	FALSE	0.992743
HGNC:4664	FALSE	FALSE	0.587786
HGNC:4709	FALSE	FALSE	0.703856
HGNC:4724	FALSE	FALSE	0.668474
HGNC:4729	FALSE	FALSE	0.652982
HGNC:4739	FALSE	FALSE	0.654531
HGNC:4747	FALSE	FALSE	0.64756
HGNC:4751	FALSE	FALSE	0.673896
HGNC:4764	FALSE	TRUE	0.98509
HGNC:4765	FALSE	TRUE	0.896658
HGNC:4798	FALSE	FALSE	0.660793
HGNC:4840	FALSE	FALSE	0.925864
HGNC:4852	FALSE	TRUE	0.952215
HGNC:4853	FALSE	FALSE	0.947871
HGNC:4893	FALSE	TRUE	0.875578
HGNC:4894	FALSE	FALSE	0.50665
HGNC:7997	TRUE	FALSE	0.9491
HGNC:4910	TRUE	TRUE	0.954281
HGNC:4913	FALSE	TRUE	0.861878
HGNC:4931	FALSE	FALSE	0.951807
HGNC:4932	FALSE	FALSE	0.842739
HGNC:4933	FALSE	FALSE	0.564815
HGNC:4979	FALSE	TRUE	0.733583
HGNC:4942	FALSE	FALSE	0.573414
HGNC:4943	FALSE	FALSE	0.62982
HGNC:4947	FALSE	FALSE	0.651414
HGNC:4948	FALSE	FALSE	0.578627
HGNC:4953	FALSE	FALSE	0.506516
HGNC:4977	FALSE	TRUE	0.771046
HGNC:5006	FALSE	FALSE	0.947453
HGNC:5010	FALSE	TRUE	0.868633
HGNC:5013	FALSE	TRUE	0.59861
HGNC:7980	TRUE	TRUE	0.741388
HGNC:5021	FALSE	TRUE	0.966772
HGNC:5031	FALSE	TRUE	0.525769
HGNC:5033	FALSE	TRUE	0.899834
HGNC:5039	FALSE	FALSE	0.571208
HGNC:5056	FALSE	TRUE	0.773483
HGNC:5099	FALSE	TRUE	0.629677
HGNC:5109	TRUE	TRUE	0.926018
HGNC:5101	TRUE	TRUE	0.889443
HGNC:5102	FALSE	TRUE	0.837542
HGNC:5123	FALSE	TRUE	0.959249
HGNC:5125	FALSE	TRUE	0.873811
HGNC:5134	FALSE	TRUE	0.691077
HGNC:5136	FALSE	TRUE	0.859518
HGNC:5173	FALSE	TRUE	0.998098
HGNC:5175	FALSE	FALSE	0.558355
HGNC:5182	FALSE	FALSE	0.500469
HGNC:5183	FALSE	FALSE	0.589226
HGNC:5237	FALSE	FALSE	0.602634
HGNC:5241	FALSE	FALSE	0.804878
HGNC:5253	FALSE	TRUE	0.916354
HGNC:5258	FALSE	FALSE	0.908978
HGNC:5270	FALSE	FALSE	0.971582
HGNC:5273	FALSE	FALSE	0.550707
HGNC:5286	FALSE	FALSE	0.617995
HGNC:5291	FALSE	FALSE	0.624165
HGNC:5293	FALSE	FALSE	0.816452
HGNC:5295	FALSE	FALSE	0.809769
HGNC:5297	FALSE	FALSE	0.599479
HGNC:5299	FALSE	FALSE	0.586118
HGNC:5300	FALSE	FALSE	0.654499
HGNC:5302	FALSE	FALSE	0.584062
HGNC:5309	FALSE	FALSE	0.610557
HGNC:5318	FALSE	TRUE	0.858249
HGNC:5329	FALSE	FALSE	0.584709
HGNC:5344	FALSE	FALSE	0.74064700000000006
HGNC:5358	TRUE	FALSE	0.844987
HGNC:5360	FALSE	TRUE	0.581491
HGNC:5362	TRUE	FALSE	0.807993
HGNC:5382	TRUE	TRUE	0.998972
HGNC:5383	FALSE	TRUE	0.995887
HGNC:5395	FALSE	FALSE	0.500831
HGNC:5432	FALSE	FALSE	0.895979
HGNC:5433	FALSE	FALSE	0.921716
HGNC:5434	FALSE	FALSE	0.640617
HGNC:5439	FALSE	FALSE	0.521301
HGNC:5464	FALSE	TRUE	0.775063
HGNC:5465	TRUE	TRUE	0.842893
HGNC:5466	FALSE	TRUE	0.66542
HGNC:5467	TRUE	FALSE	0.961394
HGNC:5469	FALSE	FALSE	0.927614
HGNC:5472	FALSE	FALSE	0.802156
HGNC:5525	FALSE	FALSE	0.562989
HGNC:5724	FALSE	FALSE	0.714014
HGNC:5960	FALSE	TRUE	0.89748000000000006
HGNC:5991	FALSE	FALSE	0.778694
HGNC:5992	FALSE	FALSE	0.790742
HGNC:5993	FALSE	FALSE	0.574558
HGNC:6001	FALSE	FALSE	0.765152
HGNC:6008	FALSE	FALSE	0.976542
HGNC:6009	FALSE	FALSE	0.953665
HGNC:6011	FALSE	FALSE	0.763496
HGNC:6012	FALSE	FALSE	0.609941
HGNC:6015	FALSE	FALSE	0.838046
HGNC:6016	FALSE	FALSE	0.577679
HGNC:6018	FALSE	TRUE	0.752185
HGNC:6019	FALSE	FALSE	0.711555
HGNC:6021	FALSE	TRUE	0.975335
HGNC:6024	FALSE	TRUE	0.962594
HGNC:6025	FALSE	TRUE	0.619565
HGNC:6026	FALSE	FALSE	0.707455
HGNC:6027	FALSE	FALSE	0.73162
HGNC:5973	FALSE	FALSE	0.58384
HGNC:5974	FALSE	FALSE	0.760925
HGNC:5975	FALSE	FALSE	0.862211
HGNC:11924	FALSE	FALSE	0.56125100000000006
HGNC:5981	FALSE	FALSE	0.503488
HGNC:6052	FALSE	FALSE	0.958177
HGNC:6053	FALSE	FALSE	0.945308
HGNC:6059	FALSE	FALSE	0.890932
HGNC:6062	FALSE	FALSE	0.854153
HGNC:6066	FALSE	FALSE	0.528678
HGNC:6067	FALSE	FALSE	0.680093
HGNC:6081	FALSE	TRUE	0.734704
HGNC:6079	FALSE	FALSE	0.74653
HGNC:6080	FALSE	FALSE	0.613445
HGNC:6091	FALSE	TRUE	0.753213
HGNC:3277	TRUE	FALSE	0.782627
HGNC:6107	FALSE	TRUE	0.669613
HGNC:6142	FALSE	FALSE	0.726266
HGNC:6116	TRUE	FALSE	0.877946
HGNC:6118	FALSE	FALSE	0.676056
HGNC:6119	TRUE	TRUE	0.981755
HGNC:6125	FALSE	FALSE	0.777692
HGNC:6132	FALSE	FALSE	0.541985
HGNC:6137	FALSE	FALSE	0.672928
HGNC:6138	FALSE	FALSE	0.774293
HGNC:6139	FALSE	FALSE	0.579385
HGNC:6141	FALSE	FALSE	0.685861
HGNC:6145	FALSE	FALSE	0.532134
HGNC:6149	FALSE	FALSE	0.58509
HGNC:6150	FALSE	FALSE	0.891521
HGNC:6152	FALSE	FALSE	0.585604
HGNC:6153	FALSE	FALSE	0.759767
HGNC:6155	FALSE	FALSE	0.866324
HGNC:6156	FALSE	FALSE	0.827249
HGNC:6158	FALSE	FALSE	0.5409
HGNC:6160	FALSE	FALSE	0.793316
HGNC:6163	FALSE	FALSE	0.634494
HGNC:6171	FALSE	FALSE	0.845387
HGNC:6180	FALSE	FALSE	0.743445
HGNC:6189	FALSE	FALSE	0.707673
HGNC:6190	TRUE	TRUE	0.978939
HGNC:6192	FALSE	TRUE	0.998315
HGNC:6193	FALSE	TRUE	0.983151
HGNC:6196	FALSE	FALSE	0.512676
HGNC:6204	FALSE	TRUE	0.896204
HGNC:6207	FALSE	FALSE	0.523625
HGNC:6211	FALSE	FALSE	0.534497
HGNC:6266	FALSE	TRUE	0.991525
HGNC:6272	FALSE	FALSE	0.523275
HGNC:6277	FALSE	FALSE	0.906702
HGNC:6278	FALSE	FALSE	0.908311
HGNC:6307	FALSE	TRUE	1
HGNC:6308	FALSE	FALSE	0.619537
HGNC:6324	FALSE	FALSE	0.952618
HGNC:6342	FALSE	TRUE	1
HGNC:6363	FALSE	FALSE	0.848101
HGNC:6371	FALSE	FALSE	0.518766
HGNC:6374	FALSE	FALSE	0.69182
HGNC:6383	FALSE	FALSE	0.848843
HGNC:6388	FALSE	TRUE	0.597672
HGNC:6389	FALSE	FALSE	0.516354
HGNC:6400	FALSE	FALSE	0.589717
HGNC:6395	FALSE	TRUE	0.753948
HGNC:6407	FALSE	TRUE	0.998895
HGNC:6441	FALSE	FALSE	0.692454
HGNC:6442	FALSE	FALSE	0.714554
HGNC:6446	FALSE	FALSE	0.710308
HGNC:6415	FALSE	FALSE	0.705136
HGNC:6423	FALSE	FALSE	0.630945
HGNC:6427	FALSE	FALSE	0.767136
HGNC:6436	FALSE	FALSE	0.614458
HGNC:6467	FALSE	FALSE	0.710209
HGNC:6470	FALSE	FALSE	0.679692
HGNC:6473	FALSE	TRUE	0.896093
HGNC:6476	FALSE	FALSE	0.64600900000000006
HGNC:6482	FALSE	FALSE	0.607648
HGNC:6483	FALSE	FALSE	0.581463
HGNC:6484	FALSE	FALSE	0.572735
HGNC:6485	FALSE	FALSE	0.594166
HGNC:6486	FALSE	FALSE	0.570657
HGNC:6487	FALSE	FALSE	0.56941
HGNC:6490	FALSE	FALSE	0.578554
HGNC:6492	FALSE	FALSE	0.572751
HGNC:6493	FALSE	FALSE	0.773621
HGNC:6513	FALSE	TRUE	0.705387
HGNC:6524	FALSE	TRUE	0.947767
HGNC:6526	FALSE	TRUE	0.765377
HGNC:6528	FALSE	FALSE	0.64557
HGNC:6530	FALSE	FALSE	0.685786
HGNC:6547	FALSE	FALSE	0.698715
HGNC:6550	FALSE	FALSE	0.515818
HGNC:6553	FALSE	FALSE	0.545308
HGNC:6563	FALSE	FALSE	0.562466
HGNC:6585	FALSE	FALSE	0.834237
HGNC:6597	TRUE	FALSE	0.788861
HGNC:6601	FALSE	FALSE	0.884583
HGNC:6636	FALSE	FALSE	0.793849
HGNC:6637	FALSE	FALSE	0.738303
HGNC:6641	FALSE	TRUE	0.864267
HGNC:6642	FALSE	TRUE	0.747176
HGNC:6666	FALSE	FALSE	0.564679
HGNC:6677	FALSE	FALSE	0.541978
HGNC:6679	FALSE	TRUE	0.895775
HGNC:6694	FALSE	FALSE	0.752286
HGNC:6697	FALSE	FALSE	0.965039
HGNC:6734	FALSE	TRUE	0.59601
HGNC:6735	FALSE	TRUE	0.94524
HGNC:10820	FALSE	FALSE	0.636838
HGNC:6740	FALSE	FALSE	0.739357
HGNC:11530	FALSE	TRUE	0.921766
HGNC:11529	FALSE	TRUE	0.892598
HGNC:6768	TRUE	FALSE	0.917271
HGNC:6769	TRUE	FALSE	0.95719
HGNC:6770	TRUE	FALSE	0.99779
HGNC:6773	TRUE	FALSE	0.804064
HGNC:6774	FALSE	FALSE	0.677057
HGNC:6776	FALSE	TRUE	0.78138
HGNC:6801	FALSE	FALSE	0.532976
HGNC:6833	FALSE	FALSE	0.541388
HGNC:6906	FALSE	FALSE	0.578406
HGNC:6913	TRUE	FALSE	0.916031
HGNC:6929	FALSE	FALSE	0.961502
HGNC:6930	FALSE	FALSE	0.744987
HGNC:6931	FALSE	FALSE	0.628792
HGNC:6932	FALSE	FALSE	0.634447
HGNC:6933	FALSE	FALSE	0.619537
HGNC:6943	FALSE	TRUE	0.825436
HGNC:6944	FALSE	FALSE	0.556298
HGNC:6945	FALSE	FALSE	0.536247
HGNC:6947	FALSE	FALSE	0.693682
HGNC:6948	FALSE	FALSE	0.714048
HGNC:6949	FALSE	FALSE	0.524106
HGNC:6950	FALSE	FALSE	0.647963
HGNC:6972	FALSE	FALSE	0.556568
HGNC:6973	FALSE	TRUE	0.958437
HGNC:6974	FALSE	TRUE	0.937275
HGNC:6996	FALSE	TRUE	0.578552
HGNC:7000	FALSE	TRUE	0.637658
HGNC:6848	TRUE	TRUE	0.970565
HGNC:6857	FALSE	FALSE	0.557841
HGNC:7010	TRUE	FALSE	0.988987
HGNC:7029	FALSE	TRUE	0.998928
HGNC:6343	FALSE	TRUE	0.917738
HGNC:7059	TRUE	TRUE	0.895116
HGNC:7061	FALSE	FALSE	0.590909
HGNC:7067	TRUE	FALSE	0.945137
HGNC:7105	FALSE	TRUE	0.940981
HGNC:7107	FALSE	TRUE	0.904021
HGNC:7125	TRUE	FALSE	0.770989
HGNC:7127	TRUE	FALSE	0.994194
HGNC:6850	FALSE	TRUE	0.549187
HGNC:7132	FALSE	TRUE	0.967987
HGNC:7134	FALSE	TRUE	0.855097
HGNC:7135	FALSE	TRUE	0.877843
HGNC:7136	FALSE	TRUE	0.824768
HGNC:7137	FALSE	TRUE	0.790055
HGNC:7139	TRUE	TRUE	0.786854
HGNC:7155	FALSE	FALSE	0.82419
HGNC:7166	FALSE	TRUE	0.925808
HGNC:7173	FALSE	FALSE	0.80798
HGNC:7174	FALSE	FALSE	0.819618
HGNC:7175	FALSE	FALSE	0.709476
HGNC:7176	FALSE	TRUE	0.82804
HGNC:7156	FALSE	FALSE	0.661264
HGNC:7157	FALSE	FALSE	0.650873
HGNC:7158	FALSE	FALSE	0.707398
HGNC:7160	FALSE	TRUE	0.650042
HGNC:7180	FALSE	TRUE	0.803315
HGNC:7200	FALSE	FALSE	0.754242
HGNC:7217	FALSE	TRUE	0.987363
HGNC:7230	FALSE	FALSE	0.96282
HGNC:7325	TRUE	FALSE	0.996644
HGNC:7326	FALSE	FALSE	0.924397
HGNC:7328	FALSE	FALSE	0.540732
HGNC:7372	FALSE	FALSE	0.587025
HGNC:7373	FALSE	FALSE	0.832918
HGNC:7376	FALSE	FALSE	0.973101
HGNC:7399	FALSE	FALSE	0.542627
HGNC:7413	TRUE	FALSE	0.846633
HGNC:7419	FALSE	FALSE	0.738837
HGNC:7423	FALSE	TRUE	0.70850900000000006
HGNC:7456	FALSE	FALSE	0.753679
HGNC:7458	FALSE	FALSE	0.672485
HGNC:7459	FALSE	FALSE	0.807901
HGNC:7460	FALSE	FALSE	0.751356
HGNC:7461	FALSE	FALSE	0.756778
HGNC:7462	FALSE	FALSE	0.767664
HGNC:7463	FALSE	FALSE	0.631579
HGNC:7464	FALSE	FALSE	0.612555
HGNC:7468	FALSE	FALSE	0.519975
HGNC:7473	FALSE	FALSE	0.513633
HGNC:7489	FALSE	FALSE	0.549618
HGNC:7508	FALSE	TRUE	0.95054
HGNC:7512	FALSE	FALSE	0.573566
HGNC:7513	FALSE	FALSE	0.798421
HGNC:7514	FALSE	TRUE	0.963003
HGNC:7515	FALSE	FALSE	0.543641
HGNC:7517	FALSE	FALSE	0.87905199999999994
HGNC:7518	FALSE	FALSE	0.533291
HGNC:7523	FALSE	TRUE	0.805141
HGNC:7527	TRUE	FALSE	0.969521
HGNC:7533	FALSE	FALSE	0.600939
HGNC:7534	FALSE	FALSE	0.954114
HGNC:7545	FALSE	TRUE	0.973367
HGNC:7548	FALSE	TRUE	0.723608
HGNC:7553	FALSE	TRUE	0.994787
HGNC:7555	FALSE	TRUE	0.783874
HGNC:7559	FALSE	TRUE	0.980463
HGNC:7562	FALSE	TRUE	0.99305
HGNC:7566	FALSE	FALSE	0.572118
HGNC:7579	TRUE	TRUE	0.960515
HGNC:7569	FALSE	FALSE	0.819911
HGNC:7602	FALSE	FALSE	0.918766
HGNC:7605	FALSE	FALSE	0.643987
HGNC:7611	FALSE	TRUE	0.826221
HGNC:7627	TRUE	FALSE	0.875079
HGNC:7629	FALSE	FALSE	0.614477
HGNC:7652	TRUE	FALSE	0.984508
HGNC:7656	FALSE	FALSE	0.852956
HGNC:7664	FALSE	FALSE	0.537096
HGNC:7683	FALSE	FALSE	0.754454
HGNC:7685	FALSE	FALSE	0.798606
HGNC:7687	FALSE	FALSE	0.776808
HGNC:7690	FALSE	FALSE	0.800155
HGNC:7692	FALSE	FALSE	0.808675
HGNC:7694	FALSE	FALSE	0.801704
HGNC:7697	FALSE	FALSE	0.677473
HGNC:7699	FALSE	FALSE	0.573199
HGNC:7701	FALSE	FALSE	0.846631
HGNC:7703	FALSE	FALSE	0.758327
HGNC:7696	FALSE	FALSE	0.730673
HGNC:7705	FALSE	FALSE	0.730258
HGNC:7707	FALSE	FALSE	0.751356
HGNC:7708	FALSE	FALSE	0.672485
HGNC:7710	FALSE	FALSE	0.845081
HGNC:7716	FALSE	FALSE	0.751356
HGNC:7712	FALSE	FALSE	0.641363
HGNC:7713	FALSE	FALSE	0.811774
HGNC:7715	FALSE	FALSE	0.732336
HGNC:7717	FALSE	FALSE	0.672485
HGNC:7745	FALSE	TRUE	0.558177
HGNC:7765	TRUE	FALSE	1
HGNC:7773	TRUE	FALSE	0.996183
HGNC:7776	FALSE	TRUE	0.918953
HGNC:7780	FALSE	FALSE	0.576243
HGNC:7782	TRUE	TRUE	0.987531
HGNC:7785	FALSE	TRUE	0.930881
HGNC:7794	FALSE	TRUE	0.751671
HGNC:7795	TRUE	TRUE	0.845352
HGNC:7797	FALSE	FALSE	0.83232
HGNC:7799	TRUE	FALSE	0.901825
HGNC:7808	FALSE	TRUE	0.742416
HGNC:7835	FALSE	TRUE	0.603104
HGNC:7838	TRUE	FALSE	0.712025
HGNC:7871	FALSE	FALSE	0.628954
HGNC:7876	FALSE	FALSE	0.573727
HGNC:7878	FALSE	FALSE	0.628278
HGNC:7879	TRUE	FALSE	0.871946
HGNC:7880	FALSE	FALSE	0.555485
HGNC:7881	TRUE	TRUE	0.998262
HGNC:7882	TRUE	TRUE	0.971465
HGNC:7883	TRUE	TRUE	0.750208
HGNC:7884	FALSE	TRUE	0.770158
HGNC:7896	FALSE	FALSE	0.701782
HGNC:7908	FALSE	FALSE	0.526478
HGNC:7910	FALSE	TRUE	0.951137
HGNC:7958	FALSE	FALSE	0.833933
HGNC:7989	FALSE	TRUE	0.996244
HGNC:8021	FALSE	FALSE	0.722361
HGNC:8028	TRUE	FALSE	0.759071
HGNC:8031	TRUE	TRUE	0.982128
HGNC:8032	FALSE	TRUE	0.763508
HGNC:8033	TRUE	TRUE	0.966581
HGNC:2731	FALSE	TRUE	0.963009
HGNC:8039	FALSE	FALSE	0.855013
HGNC:8059	FALSE	FALSE	0.828815
HGNC:8068	FALSE	TRUE	0.857624
HGNC:8101	FALSE	FALSE	0.93615
HGNC:8108	FALSE	FALSE	0.730591
HGNC:8109	FALSE	FALSE	0.843188
HGNC:8134	FALSE	FALSE	0.63882
HGNC:8125	FALSE	FALSE	0.666667
HGNC:8126	FALSE	FALSE	0.561929
HGNC:8135	FALSE	FALSE	0.751908
HGNC:8143	FALSE	FALSE	0.841304
HGNC:8154	FALSE	FALSE	0.656555
HGNC:8155	FALSE	FALSE	0.657069
HGNC:8156	FALSE	FALSE	0.936483
HGNC:8487	FALSE	FALSE	0.549044
HGNC:8490	FALSE	FALSE	0.514131
HGNC:8491	FALSE	FALSE	0.503741
HGNC:10964	FALSE	FALSE	0.86118
HGNC:8541	FALSE	FALSE	0.629306
HGNC:8548	FALSE	TRUE	0.552785
HGNC:8630	FALSE	FALSE	0.623441
HGNC:8568	FALSE	FALSE	0.75852
HGNC:8575	FALSE	FALSE	0.702762
HGNC:8590	FALSE	TRUE	0.575335
HGNC:8592	FALSE	FALSE	0.571046
HGNC:8607	TRUE	FALSE	0.854115
HGNC:8617	FALSE	TRUE	0.968901
HGNC:8619	TRUE	TRUE	0.943527
HGNC:8620	TRUE	FALSE	0.589812
HGNC:8621	FALSE	FALSE	0.919084
HGNC:8632	FALSE	TRUE	0.936816
HGNC:8647	TRUE	FALSE	0.715899
HGNC:8723	FALSE	FALSE	0.593316
HGNC:8724	FALSE	FALSE	0.553887
HGNC:8729	FALSE	TRUE	0.669992
HGNC:16068	FALSE	FALSE	0.774221
HGNC:8760	TRUE	FALSE	0.993029
HGNC:8776	FALSE	FALSE	0.573982
HGNC:8799	FALSE	FALSE	0.574397
HGNC:8800	FALSE	TRUE	0.942723
HGNC:8803	FALSE	TRUE	0.988689
HGNC:8804	FALSE	TRUE	0.99571
HGNC:8816	FALSE	FALSE	0.642993
HGNC:8820	FALSE	FALSE	0.670951
HGNC:8831	FALSE	FALSE	0.845758
HGNC:8845	TRUE	FALSE	0.893059
HGNC:8883	FALSE	FALSE	0.69866
HGNC:8891	FALSE	FALSE	0.676226
HGNC:8893	FALSE	FALSE	0.860668
HGNC:8910	FALSE	TRUE	0.876093
HGNC:40	FALSE	TRUE	0.812552
HGNC:45	FALSE	FALSE	0.589276
HGNC:8947	FALSE	TRUE	0.526316
HGNC:8951	FALSE	FALSE	0.556941
HGNC:8971	FALSE	FALSE	0.649626
HGNC:8972	FALSE	FALSE	0.632391
HGNC:8973	FALSE	FALSE	0.665296
HGNC:8975	FALSE	TRUE	0.998732
HGNC:8976	FALSE	TRUE	0.925967
HGNC:8986	FALSE	TRUE	0.947003
HGNC:8977	FALSE	FALSE	0.93397
HGNC:8978	FALSE	FALSE	0.854909
HGNC:8979	TRUE	TRUE	0.982005
HGNC:8980	FALSE	TRUE	0.802057
HGNC:8983	FALSE	FALSE	0.607712
HGNC:9005	FALSE	FALSE	0.526185
HGNC:9016	FALSE	FALSE	0.581769
HGNC:9021	FALSE	TRUE	0.740576
HGNC:9023	FALSE	FALSE	0.580697
HGNC:9045	FALSE	TRUE	0.806971
HGNC:9046	TRUE	FALSE	0.567533
HGNC:9059	FALSE	FALSE	0.636504
HGNC:9065	FALSE	TRUE	0.92137
HGNC:9066	FALSE	FALSE	0.735219
HGNC:9067	FALSE	FALSE	0.704884
HGNC:9069	FALSE	FALSE	0.610283
HGNC:9071	FALSE	FALSE	0.948072
HGNC:9077	FALSE	TRUE	0.818371
HGNC:9108	FALSE	FALSE	0.712746
HGNC:9113	TRUE	TRUE	0.939734
HGNC:9121	FALSE	FALSE	0.636461
HGNC:9122	TRUE	FALSE	0.989933
HGNC:9142	FALSE	FALSE	0.73494
HGNC:9164	FALSE	FALSE	0.611111
HGNC:9173	FALSE	FALSE	0.94861
HGNC:9175	TRUE	FALSE	0.99558
HGNC:9176	FALSE	FALSE	0.946789
HGNC:9177	TRUE	FALSE	0.997394
HGNC:9178	FALSE	FALSE	0.948066
HGNC:9179	TRUE	FALSE	0.635925
HGNC:9181	FALSE	FALSE	0.916432
HGNC:9187	FALSE	FALSE	0.892031
HGNC:9192	FALSE	FALSE	0.502106
HGNC:9211	FALSE	TRUE	0.863597
HGNC:9213	FALSE	FALSE	0.740226
HGNC:9221	FALSE	TRUE	0.741582
HGNC:9223	FALSE	FALSE	0.808418
HGNC:9236	TRUE	TRUE	0.977974
HGNC:9238	FALSE	FALSE	0.925469
HGNC:9240	FALSE	FALSE	0.685347
HGNC:9253	FALSE	FALSE	0.907037
HGNC:9273	FALSE	FALSE	0.57018
HGNC:9299	FALSE	FALSE	0.807712
HGNC:9300	FALSE	FALSE	0.695979
HGNC:9302	TRUE	TRUE	0.967165
HGNC:9303	FALSE	FALSE	0.768123
HGNC:9311	FALSE	FALSE	0.583825
HGNC:9313	FALSE	FALSE	0.774807
HGNC:9316	FALSE	FALSE	0.50665
HGNC:9322	FALSE	FALSE	0.554863
HGNC:9323	TRUE	FALSE	0.949296
HGNC:9343	FALSE	FALSE	0.815054
HGNC:9357	FALSE	FALSE	0.558188
HGNC:9360	TRUE	FALSE	0.909393
HGNC:9369	FALSE	FALSE	0.881501
HGNC:9370	FALSE	FALSE	0.842359
HGNC:9376	FALSE	FALSE	0.65404
HGNC:9377	FALSE	FALSE	0.588459
HGNC:9380	FALSE	TRUE	0.967292
HGNC:9388	TRUE	TRUE	0.957606
HGNC:9390	FALSE	FALSE	0.535219
HGNC:9392	FALSE	FALSE	0.526992
HGNC:9393	TRUE	TRUE	0.899229
HGNC:9395	FALSE	FALSE	0.937789
HGNC:9399	FALSE	FALSE	0.840775
HGNC:9401	FALSE	FALSE	0.737789
HGNC:9402	FALSE	FALSE	0.804113
HGNC:9403	FALSE	FALSE	0.773378
HGNC:9404	FALSE	TRUE	0.594937
HGNC:9407	FALSE	FALSE	0.820865
HGNC:9410	FALSE	FALSE	0.841645
HGNC:9412	FALSE	FALSE	0.652906
HGNC:9413	FALSE	TRUE	0.547797
HGNC:6871	FALSE	TRUE	0.965758
HGNC:6877	FALSE	FALSE	0.801028
HGNC:6881	FALSE	TRUE	0.786632
HGNC:6873	FALSE	FALSE	0.911528
HGNC:6872	FALSE	FALSE	0.656276
HGNC:6875	FALSE	FALSE	0.63599000000000006
HGNC:6840	FALSE	TRUE	0.979625
HGNC:6842	FALSE	TRUE	0.974648
HGNC:6843	FALSE	FALSE	0.924933
HGNC:6846	FALSE	FALSE	0.603678
HGNC:9445	FALSE	TRUE	0.884319
HGNC:9446	FALSE	FALSE	0.703331
HGNC:9449	FALSE	FALSE	0.69331
HGNC:9456	FALSE	FALSE	0.705398
HGNC:9472	FALSE	FALSE	0.505819
HGNC:9486	FALSE	FALSE	0.701164
HGNC:6901	FALSE	FALSE	0.515794
HGNC:9957	FALSE	FALSE	0.522444
HGNC:9530	FALSE	FALSE	0.726992
HGNC:9531	FALSE	FALSE	0.722365
HGNC:9532	FALSE	FALSE	0.820051
HGNC:9533	FALSE	FALSE	0.815046
HGNC:9534	FALSE	FALSE	0.820051
HGNC:9535	FALSE	TRUE	0.651871
HGNC:9536	FALSE	FALSE	0.616376
HGNC:9537	FALSE	FALSE	0.722365
HGNC:9539	FALSE	FALSE	0.728021
HGNC:9540	FALSE	FALSE	0.720823
HGNC:9541	FALSE	FALSE	0.725964
HGNC:9542	FALSE	FALSE	0.944396
HGNC:9543	FALSE	FALSE	0.645529
HGNC:9545	FALSE	FALSE	0.826735
HGNC:9546	FALSE	FALSE	0.751157
HGNC:9538	FALSE	FALSE	0.651237
HGNC:9547	FALSE	FALSE	0.645054
HGNC:9548	FALSE	FALSE	0.71338
HGNC:9551	FALSE	FALSE	0.649334
HGNC:9553	FALSE	FALSE	0.646301
HGNC:9554	FALSE	FALSE	0.632585
HGNC:9559	FALSE	FALSE	0.656944
HGNC:9560	FALSE	FALSE	0.656354
HGNC:9561	FALSE	FALSE	0.618454
HGNC:9565	FALSE	FALSE	0.637988
HGNC:9555	FALSE	TRUE	0.655675
HGNC:9556	FALSE	FALSE	0.649334
HGNC:9558	FALSE	FALSE	0.617623
HGNC:9568	FALSE	FALSE	0.606522
HGNC:9582	FALSE	FALSE	0.622622
HGNC:9583	FALSE	TRUE	0.606401
HGNC:9585	TRUE	FALSE	0.987661
HGNC:9588	TRUE	FALSE	1
HGNC:9596	FALSE	FALSE	0.810283
HGNC:9604	FALSE	FALSE	0.92598
HGNC:9605	FALSE	TRUE	0.959361
HGNC:9607	FALSE	FALSE	0.918668
HGNC:9608	FALSE	FALSE	0.771619
HGNC:9611	FALSE	TRUE	0.71197
HGNC:9617	TRUE	TRUE	0.911224
HGNC:9658	TRUE	FALSE	0.871979
HGNC:9644	TRUE	TRUE	0.987147
HGNC:9645	TRUE	FALSE	0.686375
HGNC:9646	TRUE	FALSE	0.929049
HGNC:9647	FALSE	FALSE	0.606573
HGNC:9665	TRUE	FALSE	0.919368
HGNC:9666	TRUE	FALSE	0.950125
HGNC:9668	TRUE	FALSE	0.882793
HGNC:9673	FALSE	FALSE	0.61103
HGNC:9674	TRUE	FALSE	0.930247
HGNC:9718	FALSE	TRUE	0.730077
HGNC:9725	FALSE	FALSE	0.539174
HGNC:9801	FALSE	TRUE	0.93532
HGNC:9807	TRUE	FALSE	0.839152
HGNC:9811	TRUE	TRUE	0.904249
HGNC:9817	FALSE	FALSE	0.954299
HGNC:9820	FALSE	FALSE	0.985283
HGNC:9822	TRUE	FALSE	0.943455
HGNC:9823	FALSE	FALSE	0.982184
HGNC:9824	FALSE	FALSE	0.641313
HGNC:9829	FALSE	TRUE	0.995174
HGNC:9831	FALSE	FALSE	0.530077
HGNC:9832	FALSE	FALSE	0.53162
HGNC:9839	FALSE	FALSE	0.650457
HGNC:9842	FALSE	FALSE	0.603753
HGNC:9848	TRUE	FALSE	0.942627
HGNC:9855	FALSE	TRUE	0.624273
HGNC:9857	FALSE	FALSE	0.617207
