symbol	oncogene	tsgene	hgnc_id
CD200	FALSE	FALSE	HGNC:7203
CD209	FALSE	FALSE	HGNC:1641
CD274	FALSE	TRUE	HGNC:17635
CD28	TRUE	FALSE	HGNC:1653
CD2BP2	FALSE	FALSE	HGNC:1656
CD300E	FALSE	FALSE	HGNC:28874
CD36	FALSE	FALSE	HGNC:1663
CD3G	FALSE	FALSE	HGNC:1675
CD58	FALSE	FALSE	HGNC:1688
CD70	FALSE	FALSE	HGNC:11937
CD74	TRUE	FALSE	HGNC:1697
CD79A	TRUE	FALSE	HGNC:1698
CD79B	TRUE	FALSE	HGNC:1699
CD83	FALSE	FALSE	HGNC:1703
CD86	FALSE	FALSE	HGNC:1705
CDC20	FALSE	FALSE	HGNC:1723
CDC23	FALSE	FALSE	HGNC:1724
CDC25A	FALSE	FALSE	HGNC:1725
CDC25C	FALSE	FALSE	HGNC:1727
CDC27	FALSE	FALSE	HGNC:1728
CDC37	FALSE	FALSE	HGNC:1735
CDC37L1	FALSE	FALSE	HGNC:17179
CDC42	FALSE	FALSE	HGNC:1736
CDC42BPB	FALSE	FALSE	HGNC:1738
CDC42BPG	FALSE	FALSE	HGNC:29829
CDC5L	FALSE	FALSE	HGNC:1743
CDC73	FALSE	TRUE	HGNC:16783
CDH1	FALSE	TRUE	HGNC:1748
CDH10	FALSE	TRUE	HGNC:1749
CDH11	FALSE	TRUE	HGNC:1750
CDH12	FALSE	FALSE	HGNC:1751
CDH13	FALSE	FALSE	HGNC:1753
CDH17	TRUE	FALSE	HGNC:1756
CDH18	FALSE	FALSE	HGNC:1757
CDH19	FALSE	FALSE	HGNC:1758
CDH2	FALSE	FALSE	HGNC:1759
CDH23	FALSE	FALSE	HGNC:13733
CDH24	FALSE	FALSE	HGNC:14265
CDH6	FALSE	FALSE	HGNC:1765
CDH8	FALSE	FALSE	HGNC:1767
CDH9	FALSE	FALSE	HGNC:1768
CDHR1	FALSE	FALSE	HGNC:14550
CDHR2	FALSE	FALSE	HGNC:18231
CDHR3	FALSE	FALSE	HGNC:26308
CDHR4	FALSE	FALSE	HGNC:34527
CDK11A	FALSE	FALSE	HGNC:1730
CDK12	FALSE	TRUE	HGNC:24224
CDK13	FALSE	FALSE	HGNC:1733
CDK14	FALSE	FALSE	HGNC:8883
CDK4	TRUE	FALSE	HGNC:1773
CDK6	TRUE	FALSE	HGNC:1777
CDKN1A	TRUE	TRUE	HGNC:1784
CDKN1B	FALSE	TRUE	HGNC:1785
CDKN2A	FALSE	TRUE	HGNC:1787
CDKN2AIP	FALSE	FALSE	HGNC:24325
CDKN2B	FALSE	FALSE	HGNC:1788
CDKN2C	FALSE	TRUE	HGNC:1789
CDON	FALSE	FALSE	HGNC:17104
CDX2	FALSE	TRUE	HGNC:1806
CDX4	FALSE	FALSE	HGNC:1808
CDYL	FALSE	FALSE	HGNC:1811
CEACAM21	FALSE	FALSE	HGNC:28834
CEBPA	FALSE	TRUE	HGNC:1833
CELA1	FALSE	FALSE	HGNC:3308
CELF1	FALSE	FALSE	HGNC:2549
CELF4	FALSE	FALSE	HGNC:14015
CENPF	FALSE	FALSE	HGNC:1857
CENPJ	FALSE	FALSE	HGNC:17272
CEP152	FALSE	FALSE	HGNC:29298
CEP170	FALSE	FALSE	HGNC:28920
CEP19	FALSE	FALSE	HGNC:28209
CEP76	FALSE	FALSE	HGNC:25727
CEP83	FALSE	FALSE	HGNC:17966
CERS3	FALSE	FALSE	HGNC:23752
CFAP20	FALSE	FALSE	HGNC:29523
CFAP45	FALSE	FALSE	HGNC:17229
CFAP47	FALSE	FALSE	HGNC:26708
CFAP54	FALSE	FALSE	HGNC:26456
CFAP70	FALSE	FALSE	HGNC:30726
CFAP74	FALSE	FALSE	HGNC:29368
CFHR2	FALSE	FALSE	HGNC:4890
CGB2	FALSE	FALSE	HGNC:16722
CGB5	FALSE	FALSE	HGNC:16452
CHAF1B	FALSE	FALSE	HGNC:1911
CHD1	FALSE	FALSE	HGNC:1915
CHD2	FALSE	TRUE	HGNC:1917
CHD3	FALSE	FALSE	HGNC:1918
CHD4	TRUE	FALSE	HGNC:1919
CHD5	FALSE	FALSE	HGNC:16816
CHD6	FALSE	FALSE	HGNC:19057
CHD7	FALSE	FALSE	HGNC:20626
CHD8	FALSE	FALSE	HGNC:20153
CHD9	FALSE	FALSE	HGNC:25701
CHDH	FALSE	FALSE	HGNC:24288
CHEK2	FALSE	TRUE	HGNC:16627
CHGA	FALSE	FALSE	HGNC:1929
CHKB	FALSE	FALSE	HGNC:1938
CHL1	FALSE	FALSE	HGNC:1939
CHMP2B	FALSE	FALSE	HGNC:24537
CHPF2	FALSE	FALSE	HGNC:29270
CHPT1	FALSE	FALSE	HGNC:17852
CHRM5	FALSE	FALSE	HGNC:1954
CHRNB2	FALSE	FALSE	HGNC:1962
CHST1	FALSE	FALSE	HGNC:1969
CHST10	FALSE	FALSE	HGNC:19650
CHST11	TRUE	FALSE	HGNC:17422
CIAO2A	FALSE	FALSE	HGNC:26235
CIBAR2	FALSE	FALSE	HGNC:24781
CIC	TRUE	TRUE	HGNC:14214
CIITA	FALSE	TRUE	HGNC:7067
CILK1	FALSE	FALSE	HGNC:21219
CILP2	FALSE	FALSE	HGNC:24213
CIPC	FALSE	FALSE	HGNC:20365
CITED2	FALSE	FALSE	HGNC:1987
CIZ1	FALSE	FALSE	HGNC:16744
CLASP1	FALSE	FALSE	HGNC:17088
CLASP2	FALSE	FALSE	HGNC:17078
CLCN4	FALSE	FALSE	HGNC:2022
CLCN7	FALSE	FALSE	HGNC:2025
CLDN20	FALSE	FALSE	HGNC:2042
CLEC19A	FALSE	FALSE	HGNC:34522
CLEC4G	FALSE	FALSE	HGNC:24591
CLIC5	FALSE	FALSE	HGNC:13517
CLIP1	FALSE	FALSE	HGNC:10461
CLIP2	FALSE	FALSE	HGNC:2586
CLK3	FALSE	FALSE	HGNC:2071
CLK4	FALSE	FALSE	HGNC:13659
CLSTN2	FALSE	FALSE	HGNC:17448
CLTC	FALSE	TRUE	HGNC:2092
CLTCL1	FALSE	TRUE	HGNC:2093
CLUAP1	FALSE	FALSE	HGNC:19009
CMKLR1	FALSE	FALSE	HGNC:2121
CMTR1	FALSE	FALSE	HGNC:21077
CMTR2	FALSE	FALSE	HGNC:25635
CNBD1	FALSE	FALSE	HGNC:26663
CNBP	FALSE	TRUE	HGNC:13164
CNDP2	FALSE	FALSE	HGNC:24437
CNGA4	FALSE	FALSE	HGNC:2152
CNKSR1	FALSE	FALSE	HGNC:19700
CNOT1	FALSE	FALSE	HGNC:7877
CNOT3	FALSE	TRUE	HGNC:7879
CNOT9	FALSE	FALSE	HGNC:10445
CNTLN	FALSE	FALSE	HGNC:23432
CNTN1	FALSE	FALSE	HGNC:2171
CNTN4	FALSE	FALSE	HGNC:2174
CNTN6	FALSE	FALSE	HGNC:2176
CNTNAP1	FALSE	FALSE	HGNC:8011
CNTNAP2	FALSE	FALSE	HGNC:13830
CNTNAP3	FALSE	FALSE	HGNC:13834
CNTRL	FALSE	FALSE	HGNC:1858
COIL	FALSE	FALSE	HGNC:2184
COL11A1	FALSE	FALSE	HGNC:2186
COL12A1	FALSE	FALSE	HGNC:2188
COL14A1	FALSE	FALSE	HGNC:2191
COL1A1	FALSE	FALSE	HGNC:2197
COL1A2	FALSE	FALSE	HGNC:2198
COL21A1	FALSE	FALSE	HGNC:17025
COL22A1	FALSE	FALSE	HGNC:22989
COL25A1	FALSE	FALSE	HGNC:18603
COL28A1	FALSE	FALSE	HGNC:22442
COL2A1	FALSE	FALSE	HGNC:2200
COL3A1	FALSE	FALSE	HGNC:2201
COL4A1	FALSE	FALSE	HGNC:2202
COL4A2	FALSE	FALSE	HGNC:2203
COL5A1	FALSE	FALSE	HGNC:2209
COL5A3	FALSE	FALSE	HGNC:14864
COL6A3	FALSE	FALSE	HGNC:2213
COL6A6	FALSE	FALSE	HGNC:27023
COL7A1	FALSE	FALSE	HGNC:2214
COL9A2	FALSE	FALSE	HGNC:2218
COPB2	FALSE	FALSE	HGNC:2232
COQ10B	FALSE	FALSE	HGNC:25819
COX7C	FALSE	FALSE	HGNC:2292
CPEB1	FALSE	FALSE	HGNC:21744
CPEB2	FALSE	FALSE	HGNC:21745
CPEB3	FALSE	TRUE	HGNC:21746
CPEB4	FALSE	FALSE	HGNC:21747
CPNE1	FALSE	FALSE	HGNC:2314
CPNE5	FALSE	FALSE	HGNC:2318
CPQ	FALSE	FALSE	HGNC:16910
CPS1	FALSE	FALSE	HGNC:2323
CPXM2	FALSE	FALSE	HGNC:26977
CR1	FALSE	FALSE	HGNC:2334
CRACD	FALSE	FALSE	HGNC:29219
CRADD	FALSE	FALSE	HGNC:2340
CRB1	FALSE	FALSE	HGNC:2343
CRBN	FALSE	FALSE	HGNC:30185
CREB1	TRUE	FALSE	HGNC:2345
CREB3L1	FALSE	TRUE	HGNC:18856
CREB3L2	TRUE	FALSE	HGNC:23720
CREB3L3	FALSE	FALSE	HGNC:18855
CREB3L4	FALSE	FALSE	HGNC:18854
CREBBP	TRUE	TRUE	HGNC:2348
CREBZF	FALSE	FALSE	HGNC:24905
CRELD2	FALSE	FALSE	HGNC:28150
CRISPLD1	FALSE	FALSE	HGNC:18206
CRLF2	TRUE	FALSE	HGNC:14281
CRNKL1	FALSE	FALSE	HGNC:15762
CRP	FALSE	FALSE	HGNC:2367
CRTAM	FALSE	FALSE	HGNC:24313
CRTC1	TRUE	FALSE	HGNC:16062
CSDE1	FALSE	FALSE	HGNC:29905
CSF1R	TRUE	FALSE	HGNC:2433
CSF2RA	FALSE	FALSE	HGNC:2435
CSF3R	TRUE	FALSE	HGNC:2439
CSH1	FALSE	FALSE	HGNC:2440
CSMD2	FALSE	FALSE	HGNC:19290
CSMD3	FALSE	FALSE	HGNC:19291
CSNK1A1	FALSE	FALSE	HGNC:2451
CSNK1E	FALSE	FALSE	HGNC:2453
CSNK2A1	FALSE	FALSE	HGNC:2457
CSNK2B	FALSE	FALSE	HGNC:2460
CSPG4	FALSE	FALSE	HGNC:2466
CTCF	FALSE	TRUE	HGNC:13723
CTCFL	FALSE	FALSE	HGNC:16234
CTDNEP1	FALSE	FALSE	HGNC:19085
CTIF	FALSE	FALSE	HGNC:23925
CTNNA1	FALSE	FALSE	HGNC:2509
CTNNA2	TRUE	FALSE	HGNC:2510
CTNNA3	FALSE	FALSE	HGNC:2511
CTNNB1	TRUE	FALSE	HGNC:2514
CTNND1	FALSE	FALSE	HGNC:2515
CTNND2	TRUE	FALSE	HGNC:2516
CTSS	FALSE	FALSE	HGNC:2545
CTU2	FALSE	FALSE	HGNC:28005
CUBN	FALSE	FALSE	HGNC:2548
CUL1	FALSE	FALSE	HGNC:2551
CUL3	FALSE	TRUE	HGNC:2553
CUL4B	FALSE	FALSE	HGNC:2555
CUL7	FALSE	FALSE	HGNC:21024
CUL9	FALSE	FALSE	HGNC:15982
CUX1	TRUE	TRUE	HGNC:2557
CWC22	FALSE	FALSE	HGNC:29322
CWH43	FALSE	FALSE	HGNC:26133
CX3CR1	FALSE	FALSE	HGNC:2558
CXADR	FALSE	FALSE	HGNC:2559
CXCR2	FALSE	FALSE	HGNC:6027
CXCR4	TRUE	FALSE	HGNC:2561
CXXC4	FALSE	FALSE	HGNC:24593
CXXC5	FALSE	FALSE	HGNC:26943
CYFIP1	FALSE	FALSE	HGNC:13759
CYLC1	FALSE	FALSE	HGNC:2582
CYLD	FALSE	TRUE	HGNC:2584
CYP2A7	FALSE	FALSE	HGNC:2611
CYP2C18	FALSE	FALSE	HGNC:2620
CYP2C8	FALSE	FALSE	HGNC:2622
CYP2C9	FALSE	FALSE	HGNC:2623
CYP2E1	FALSE	FALSE	HGNC:2631
CYP4A11	FALSE	FALSE	HGNC:2642
CYP4B1	FALSE	FALSE	HGNC:2644
CYP4F22	FALSE	FALSE	HGNC:26820
CYP4Z1	FALSE	FALSE	HGNC:20583
CYP7B1	FALSE	FALSE	HGNC:2652
CYS1	FALSE	FALSE	HGNC:18525
CYSLTR2	TRUE	FALSE	HGNC:18274
DAAM1	FALSE	FALSE	HGNC:18142
DAB1	FALSE	FALSE	HGNC:2661
DAB2IP	FALSE	FALSE	HGNC:17294
DACH1	FALSE	FALSE	HGNC:2663
DACH2	FALSE	FALSE	HGNC:16814
DAO	FALSE	FALSE	HGNC:2671
DAXX	TRUE	TRUE	HGNC:2681
DAZAP1	FALSE	FALSE	HGNC:2683
DBI	FALSE	FALSE	HGNC:2690
DBR1	FALSE	FALSE	HGNC:15594
DCAF1	FALSE	FALSE	HGNC:30911
DCAF12L2	FALSE	FALSE	HGNC:32950
DCAF15	FALSE	FALSE	HGNC:25095
DCAF4L2	FALSE	FALSE	HGNC:26657
DCC	FALSE	FALSE	HGNC:2701
DCHS1	FALSE	FALSE	HGNC:13681
DCK	FALSE	FALSE	HGNC:2704
DCLK1	FALSE	FALSE	HGNC:2700
DCLRE1A	FALSE	FALSE	HGNC:17660
DCLRE1C	FALSE	FALSE	HGNC:17642
DCSTAMP	FALSE	FALSE	HGNC:18549
DCTD	FALSE	FALSE	HGNC:2710
DCTN1	FALSE	FALSE	HGNC:2711
DDB2	TRUE	TRUE	HGNC:2718
DDIT3	TRUE	FALSE	HGNC:2726
DDR2	TRUE	FALSE	HGNC:2731
DDX10	FALSE	TRUE	HGNC:2735
DDX17	FALSE	FALSE	HGNC:2740
DDX18	FALSE	FALSE	HGNC:2741
DDX20	FALSE	FALSE	HGNC:2743
DDX23	FALSE	FALSE	HGNC:17347
DDX25	FALSE	FALSE	HGNC:18698
DDX27	FALSE	FALSE	HGNC:15837
DDX3X	FALSE	TRUE	HGNC:2745
DDX41	FALSE	FALSE	HGNC:18674
DDX5	TRUE	FALSE	HGNC:2746
DDX50	FALSE	FALSE	HGNC:17906
DDX51	FALSE	FALSE	HGNC:20082
DDX54	FALSE	FALSE	HGNC:20084
DDX55	FALSE	FALSE	HGNC:20085
DDX58	FALSE	FALSE	HGNC:19102
DDX6	TRUE	FALSE	HGNC:2747
DDX60L	FALSE	FALSE	HGNC:26429
DEFB115	FALSE	FALSE	HGNC:18096
DEFB129	FALSE	FALSE	HGNC:16218
DEK	TRUE	FALSE	HGNC:2768
DENND2B	FALSE	FALSE	HGNC:11350
DENND4B	FALSE	FALSE	HGNC:29044
DEPDC4	FALSE	FALSE	HGNC:22952
DEPDC5	FALSE	FALSE	HGNC:18423
DERL1	FALSE	FALSE	HGNC:28454
DGAT2L6	FALSE	FALSE	HGNC:23250
DGCR8	TRUE	FALSE	HGNC:2847
DGKA	FALSE	FALSE	HGNC:2849
DGKB	FALSE	FALSE	HGNC:2850
DGKE	FALSE	FALSE	HGNC:2852
DGKI	FALSE	FALSE	HGNC:2855
DHRS1	FALSE	FALSE	HGNC:16445
DHX15	FALSE	FALSE	HGNC:2738
DHX16	FALSE	FALSE	HGNC:2739
DHX30	FALSE	FALSE	HGNC:16716
DHX35	FALSE	FALSE	HGNC:15861
DHX36	FALSE	FALSE	HGNC:14410
DHX58	FALSE	FALSE	HGNC:29517
DHX9	FALSE	FALSE	HGNC:2750
DIAPH1	FALSE	FALSE	HGNC:2876
DIAPH2	FALSE	FALSE	HGNC:2877
DICER1	FALSE	TRUE	HGNC:17098
DIP2C	FALSE	FALSE	HGNC:29150
DIS3	FALSE	FALSE	HGNC:20604
DIS3L2	FALSE	FALSE	HGNC:28648
DISP1	FALSE	FALSE	HGNC:19711
DISP2	FALSE	FALSE	HGNC:19712
DISP3	FALSE	FALSE	HGNC:29251
DLC1	FALSE	FALSE	HGNC:2897
DLEC1	FALSE	FALSE	HGNC:2899
DLG2	FALSE	FALSE	HGNC:2901
DLG3	FALSE	FALSE	HGNC:2902
DLGAP5	FALSE	FALSE	HGNC:16864
DLK1	FALSE	FALSE	HGNC:2907
DLL1	FALSE	FALSE	HGNC:2908
DMD	FALSE	FALSE	HGNC:2928
DMXL1	FALSE	FALSE	HGNC:2937
DMXL2	FALSE	FALSE	HGNC:2938
DNAAF1	FALSE	FALSE	HGNC:30539
DNAAF5	FALSE	FALSE	HGNC:26013
DNAH1	FALSE	FALSE	HGNC:2940
DNAH12	FALSE	FALSE	HGNC:2943
DNAH14	FALSE	FALSE	HGNC:2945
DNAH2	FALSE	FALSE	HGNC:2948
DNAH3	FALSE	FALSE	HGNC:2949
DNAH7	FALSE	FALSE	HGNC:18661
DNAH8	FALSE	FALSE	HGNC:2952
DNAH9	FALSE	FALSE	HGNC:2953
DNAJB2	FALSE	FALSE	HGNC:5228
DNAJB9	FALSE	FALSE	HGNC:6968
DNAJC28	FALSE	FALSE	HGNC:1297
DNER	FALSE	FALSE	HGNC:24456
DNM2	FALSE	TRUE	HGNC:2974
DNMBP	FALSE	FALSE	HGNC:30373
DNMT1	TRUE	FALSE	HGNC:2976
DNMT3A	TRUE	TRUE	HGNC:2978
DNMT3B	FALSE	FALSE	HGNC:2979
DOCK2	FALSE	FALSE	HGNC:2988
DOCK4	FALSE	FALSE	HGNC:19192
DOCK8	FALSE	FALSE	HGNC:19191
DOK6	FALSE	FALSE	HGNC:28301
DOT1L	FALSE	FALSE	HGNC:24948
DPH3	FALSE	FALSE	HGNC:27717
DPP6	FALSE	FALSE	HGNC:3010
DPP7	FALSE	FALSE	HGNC:14892
DPPA4	FALSE	FALSE	HGNC:19200
DPY19L3	FALSE	FALSE	HGNC:27120
DPYD	FALSE	FALSE	HGNC:3012
DPYS	FALSE	FALSE	HGNC:3013
DRD3	FALSE	FALSE	HGNC:3024
DRD5	FALSE	FALSE	HGNC:3026
DROSHA	FALSE	TRUE	HGNC:17904
DSC1	FALSE	FALSE	HGNC:3035
DSC3	FALSE	FALSE	HGNC:3037
DSE	FALSE	FALSE	HGNC:21144
DSEL	FALSE	FALSE	HGNC:18144
DSG1	FALSE	FALSE	HGNC:3048
DSG4	FALSE	FALSE	HGNC:21307
DSP	FALSE	FALSE	HGNC:3052
DSPP	FALSE	FALSE	HGNC:3054
DST	FALSE	FALSE	HGNC:1090
DTHD1	FALSE	FALSE	HGNC:37261
DTL	FALSE	FALSE	HGNC:30288
DTNA	FALSE	FALSE	HGNC:3057
DTWD2	FALSE	FALSE	HGNC:19334
DTX1	FALSE	FALSE	HGNC:3060
DTX4	FALSE	FALSE	HGNC:29151
DUSP16	FALSE	FALSE	HGNC:17909
DUSP2	FALSE	FALSE	HGNC:3068
DUSP7	FALSE	FALSE	HGNC:3073
DUSP9	FALSE	FALSE	HGNC:3076
DUXA	FALSE	FALSE	HGNC:32179
DYNC1I1	FALSE	FALSE	HGNC:2963
DYNLL1	FALSE	FALSE	HGNC:15476
DYRK1A	FALSE	FALSE	HGNC:3091
DYSF	FALSE	FALSE	HGNC:3097
E2F2	FALSE	FALSE	HGNC:3114
E2F3	FALSE	FALSE	HGNC:3115
EAF2	FALSE	FALSE	HGNC:23115
EBF1	FALSE	TRUE	HGNC:3126
ECT2	FALSE	FALSE	HGNC:3155
ECT2L	FALSE	FALSE	HGNC:21118
EDAR	FALSE	FALSE	HGNC:2895
EDC4	FALSE	FALSE	HGNC:17157
EDEM1	FALSE	FALSE	HGNC:18967
EDNRB	FALSE	FALSE	HGNC:3180
EED	FALSE	TRUE	HGNC:3188
EEF1A1	FALSE	FALSE	HGNC:3189
EEF1D	FALSE	FALSE	HGNC:3211
EEF2	FALSE	FALSE	HGNC:3214
EEF2K	FALSE	FALSE	HGNC:24615
EFHD1	FALSE	FALSE	HGNC:29556
EFHD2	FALSE	FALSE	HGNC:28670
EFTUD2	FALSE	FALSE	HGNC:30858
EGFR	TRUE	FALSE	HGNC:3236
EGR1	FALSE	FALSE	HGNC:3238
EGR2	FALSE	FALSE	HGNC:3239
EGR3	FALSE	FALSE	HGNC:3240
EI24	FALSE	FALSE	HGNC:13276
EIF1AX	TRUE	FALSE	HGNC:3250
EIF2AK1	FALSE	FALSE	HGNC:24921
EIF2AK3	FALSE	FALSE	HGNC:3255
EIF2AK4	FALSE	FALSE	HGNC:19687
EIF2S2	FALSE	FALSE	HGNC:3266
EIF3A	FALSE	FALSE	HGNC:3271
EIF3E	FALSE	TRUE	HGNC:3277
EIF3G	FALSE	FALSE	HGNC:3274
EIF4A1	FALSE	FALSE	HGNC:3282
EIF4A2	FALSE	FALSE	HGNC:3284
EIF5A	FALSE	FALSE	HGNC:3300
ELAVL1	FALSE	FALSE	HGNC:3312
ELAVL2	FALSE	FALSE	HGNC:3313
ELAVL3	FALSE	FALSE	HGNC:3314
ELAVL4	FALSE	FALSE	HGNC:3315
ELF1	FALSE	FALSE	HGNC:3316
ELF3	FALSE	TRUE	HGNC:3318
ELF4	TRUE	TRUE	HGNC:3319
ELF5	FALSE	FALSE	HGNC:3320
ELK4	TRUE	FALSE	HGNC:3326
ELL	FALSE	TRUE	HGNC:23114
ELMO1	FALSE	FALSE	HGNC:16286
ELMO3	FALSE	FALSE	HGNC:17289
ELN	FALSE	FALSE	HGNC:3327
ELOC	FALSE	FALSE	HGNC:11617
ELOF1	FALSE	FALSE	HGNC:28691
ELOVL3	FALSE	FALSE	HGNC:18047
EMG1	FALSE	FALSE	HGNC:16912
EML4	FALSE	FALSE	HGNC:1316
EML5	FALSE	FALSE	HGNC:18197
EN1	FALSE	FALSE	HGNC:3342
EN2	FALSE	FALSE	HGNC:3343
ENC1	FALSE	FALSE	HGNC:3345
ENTPD6	FALSE	FALSE	HGNC:3368
EOMES	FALSE	FALSE	HGNC:3372
EP300	FALSE	TRUE	HGNC:3373
EP400	FALSE	FALSE	HGNC:11958
EPAS1	TRUE	TRUE	HGNC:3374
EPB41	FALSE	FALSE	HGNC:3377
EPB41L3	FALSE	FALSE	HGNC:3380
EPC1	FALSE	FALSE	HGNC:19876
EPG5	FALSE	FALSE	HGNC:29331
EPHA1	FALSE	FALSE	HGNC:3385
EPHA2	FALSE	FALSE	HGNC:3386
EPHA3	FALSE	FALSE	HGNC:3387
EPHA4	FALSE	FALSE	HGNC:3388
EPHA5	FALSE	FALSE	HGNC:3389
EPHA6	FALSE	FALSE	HGNC:19296
EPHA7	FALSE	FALSE	HGNC:3390
EPHB1	FALSE	FALSE	HGNC:3392
EPHB4	FALSE	FALSE	HGNC:3395
EPHB6	FALSE	FALSE	HGNC:3396
EPPK1	FALSE	FALSE	HGNC:15577
EPRS1	FALSE	FALSE	HGNC:3418
EPS15	FALSE	TRUE	HGNC:3419
EPS8L1	FALSE	FALSE	HGNC:21295
EPYC	FALSE	FALSE	HGNC:3053
ERBB2	TRUE	FALSE	HGNC:3430
ERBB3	TRUE	FALSE	HGNC:3431
ERBB4	TRUE	TRUE	HGNC:3432
ERBIN	FALSE	FALSE	HGNC:15842
ERCC2	FALSE	TRUE	HGNC:3434
ERCC3	FALSE	TRUE	HGNC:3435
ERCC4	FALSE	TRUE	HGNC:3436
ERCC5	FALSE	TRUE	HGNC:3437
ERCC6	FALSE	FALSE	HGNC:3438
ERCC6L2	FALSE	FALSE	HGNC:26922
ERF	FALSE	FALSE	HGNC:3444
ERG	TRUE	FALSE	HGNC:3446
ERGIC3	FALSE	FALSE	HGNC:15927
ERI1	FALSE	FALSE	HGNC:23994
ERN2	FALSE	FALSE	HGNC:16942
ERRFI1	FALSE	FALSE	HGNC:18185
ESPL1	FALSE	FALSE	HGNC:16856
ESR1	TRUE	TRUE	HGNC:3467
ESRRG	FALSE	FALSE	HGNC:3474
ETNK1	FALSE	TRUE	HGNC:24649
ETS1	FALSE	FALSE	HGNC:3488
ETV1	TRUE	FALSE	HGNC:3490
ETV3	FALSE	FALSE	HGNC:3492
ETV4	TRUE	FALSE	HGNC:3493
ETV5	TRUE	FALSE	HGNC:3494
ETV6	FALSE	TRUE	HGNC:3495
EVC2	FALSE	FALSE	HGNC:19747
EVI2A	FALSE	FALSE	HGNC:3499
EVPL	FALSE	FALSE	HGNC:3503
EWSR1	TRUE	FALSE	HGNC:3508
EXOC2	FALSE	FALSE	HGNC:24968
EXOC7	FALSE	FALSE	HGNC:23214
EXOC8	FALSE	FALSE	HGNC:24659
EXPH5	FALSE	FALSE	HGNC:30578
EXT1	FALSE	TRUE	HGNC:3512
EXT2	FALSE	TRUE	HGNC:3513
EYA1	FALSE	FALSE	HGNC:3519
EYA4	FALSE	FALSE	HGNC:3522
EYS	FALSE	FALSE	HGNC:21555
EZH1	FALSE	FALSE	HGNC:3526
EZH2	TRUE	TRUE	HGNC:3527
EZR	FALSE	FALSE	HGNC:12691
F5	FALSE	FALSE	HGNC:3542
F8	FALSE	FALSE	HGNC:3546
FAAH2	FALSE	FALSE	HGNC:26440
FAHD2B	FALSE	FALSE	HGNC:25318
FAM111A	FALSE	FALSE	HGNC:24725
FAM111B	FALSE	FALSE	HGNC:24200
FAM117A	FALSE	FALSE	HGNC:24179
FAM117B	FALSE	FALSE	HGNC:14440
FAM118B	FALSE	FALSE	HGNC:26110
FAM126B	FALSE	FALSE	HGNC:28593
FAM133A	FALSE	FALSE	HGNC:26748
FAM135B	FALSE	FALSE	HGNC:28029
FAM166A	FALSE	FALSE	HGNC:33818
FAM167A	FALSE	FALSE	HGNC:15549
FAM171A1	FALSE	FALSE	HGNC:23522
FAM171B	FALSE	FALSE	HGNC:29412
FAM177B	FALSE	FALSE	HGNC:34395
FAM221B	FALSE	FALSE	HGNC:30762
FAM227B	FALSE	FALSE	HGNC:26543
FAM234A	FALSE	FALSE	HGNC:14163
FAM241A	FALSE	FALSE	HGNC:26813
FAM47C	FALSE	FALSE	HGNC:25301
FAM50A	FALSE	FALSE	HGNC:18786
FAM72D	FALSE	FALSE	HGNC:33593
FAM78B	FALSE	FALSE	HGNC:13495
FAM83B	FALSE	FALSE	HGNC:21357
FANCA	FALSE	TRUE	HGNC:3582
FANCC	FALSE	TRUE	HGNC:3584
FANCD2	FALSE	TRUE	HGNC:3585
FANCE	FALSE	TRUE	HGNC:3586
FANCF	FALSE	TRUE	HGNC:3587
FANCG	FALSE	TRUE	HGNC:3588
FANCM	FALSE	FALSE	HGNC:23168
FANK1	FALSE	FALSE	HGNC:23527
FAS	FALSE	TRUE	HGNC:11920
FAT1	FALSE	TRUE	HGNC:3595
FAT2	FALSE	FALSE	HGNC:3596
FAT3	FALSE	FALSE	HGNC:23112
FAT4	FALSE	TRUE	HGNC:23109
FBF1	FALSE	FALSE	HGNC:24674
FBH1	FALSE	FALSE	HGNC:13620
FBLN1	FALSE	FALSE	HGNC:3600
FBLN2	FALSE	TRUE	HGNC:3601
FBN2	FALSE	FALSE	HGNC:3604
FBN3	FALSE	FALSE	HGNC:18794
FBRSL1	FALSE	FALSE	HGNC:29308
FBXL17	FALSE	FALSE	HGNC:13615
FBXO11	FALSE	TRUE	HGNC:13590
FBXO28	FALSE	FALSE	HGNC:29046
FBXO31	FALSE	FALSE	HGNC:16510
FBXO32	FALSE	FALSE	HGNC:16731
FBXO40	FALSE	FALSE	HGNC:29816
FBXO5	FALSE	FALSE	HGNC:13584
FBXO9	FALSE	FALSE	HGNC:13588
FBXW5	FALSE	FALSE	HGNC:13613
FBXW7	FALSE	TRUE	HGNC:16712
FCER1A	FALSE	FALSE	HGNC:3609
FCF1	FALSE	FALSE	HGNC:20220
FCGR2B	TRUE	FALSE	HGNC:3618
FCGR3A	FALSE	FALSE	HGNC:3619
FCRL1	FALSE	FALSE	HGNC:18509
FCRL4	TRUE	FALSE	HGNC:18507
FCSK	FALSE	FALSE	HGNC:29500
FDX1	FALSE	FALSE	HGNC:3638
FDXR	FALSE	FALSE	HGNC:3642
FEM1A	FALSE	FALSE	HGNC:16934
FEN1	FALSE	TRUE	HGNC:3650
FERD3L	FALSE	FALSE	HGNC:16660
FES	TRUE	TRUE	HGNC:3657
FEV	TRUE	FALSE	HGNC:18562
FGA	FALSE	FALSE	HGNC:3661
